id,status_group
59320.0,non functional
62678.0,functional
2798.0,non functional
54555.0,non functional
46806.0,non functional
67541.0,non functional
65284.0,functional
31265.0,non functional
34288.0,functional
38812.0,functional
14868.0,functional
64873.0,non functional
22140.0,functional
11260.0,functional
62930.0,functional
36875.0,non functional
66406.0,functional
12160.0,functional
60923.0,functional
41028.0,non functional
72710.0,functional
51571.0,non functional
32839.0,non functional
10978.0,functional
30879.0,non functional
67002.0,functional
60951.0,non functional
1889.0,functional
51701.0,functional
59284.0,functional
26460.0,functional
23917.0,non functional
19445.0,non functional
20634.0,non functional
39770.0,non functional
12535.0,non functional
9948.0,functional
50686.0,functional
35931.0,functional
14955.0,functional
48997.0,functional
71077.0,functional needs repair
26013.0,non functional
12541.0,functional
10225.0,functional
48523.0,functional
44597.0,non functional
18030.0,non functional
67297.0,functional
18418.0,non functional
8365.0,functional
31248.0,functional
49370.0,functional
55014.0,non functional
10408.0,non functional
22728.0,non functional
57343.0,functional
42461.0,functional needs repair
73501.0,non functional
32679.0,functional
52750.0,non functional
51655.0,non functional
43087.0,functional
66847.0,functional
32537.0,functional
54168.0,non functional
45987.0,functional
17470.0,non functional
46205.0,functional
37807.0,functional needs repair
9963.0,functional
72385.0,functional
36930.0,functional
29101.0,non functional
26414.0,functional
48369.0,non functional
13017.0,functional
49421.0,functional
21523.0,functional
67645.0,non functional
50154.0,non functional
62378.0,non functional
47337.0,functional
44517.0,functional
52483.0,functional
60224.0,functional
23021.0,functional
29599.0,non functional
64096.0,functional
18671.0,functional
3281.0,non functional
72728.0,functional
15987.0,non functional
73993.0,functional
37494.0,non functional
47009.0,functional
71115.0,functional
12145.0,non functional
28083.0,functional
37806.0,functional needs repair
51762.0,functional
1639.0,functional
17981.0,functional
18042.0,functional
25894.0,functional
18132.0,non functional
9731.0,functional
10333.0,functional
396.0,non functional
25433.0,non functional
11399.0,non functional
31007.0,functional
18822.0,functional
27827.0,functional
47700.0,functional
14193.0,non functional
46699.0,functional
49699.0,functional
72914.0,non functional
24535.0,functional
49846.0,functional
27110.0,non functional
29828.0,functional
73173.0,functional
59807.0,functional
30737.0,functional
50319.0,functional
27267.0,functional
54308.0,functional
41628.0,functional
56360.0,functional
16622.0,functional
43432.0,non functional
44404.0,functional
50354.0,non functional
68698.0,functional
3977.0,non functional
40031.0,non functional
59440.0,functional
53544.0,functional
57825.0,functional
35534.0,functional
30093.0,functional
59732.0,functional
50472.0,functional
63806.0,functional
11743.0,functional needs repair
27778.0,non functional
4460.0,functional
45776.0,functional
46743.0,non functional
68878.0,non functional
20967.0,non functional
59833.0,functional
53635.0,non functional
45831.0,non functional
59065.0,non functional
8700.0,functional
6965.0,non functional
56369.0,functional
74106.0,functional
23763.0,non functional
38235.0,non functional
51342.0,functional
29236.0,non functional
8314.0,functional
38335.0,non functional
25358.0,functional
52693.0,functional
66427.0,non functional
20769.0,functional
3797.0,functional
53859.0,functional
27206.0,functional
58407.0,functional
13374.0,functional
38930.0,functional
26982.0,non functional
14778.0,functional
51587.0,non functional
17015.0,functional needs repair
25028.0,functional
35293.0,functional
8068.0,functional
73052.0,functional
51753.0,functional
15035.0,functional
60817.0,non functional
10096.0,non functional
12074.0,functional
50198.0,non functional
33773.0,non functional
6287.0,functional
16222.0,non functional
13418.0,non functional
243.0,functional
5673.0,functional
57081.0,functional
14525.0,non functional
13389.0,functional
65683.0,non functional
21136.0,functional
34199.0,non functional
25206.0,functional
55334.0,non functional
30168.0,non functional
19998.0,non functional
27760.0,functional
70205.0,functional
32421.0,functional
40287.0,non functional
46300.0,functional needs repair
49063.0,functional
73414.0,functional
54220.0,non functional
2838.0,functional
46979.0,functional
34307.0,non functional
27797.0,non functional
48131.0,non functional
70738.0,functional
56821.0,functional
35203.0,non functional
67513.0,functional
48623.0,functional
48526.0,functional
71696.0,functional
507.0,functional needs repair
7283.0,functional
3421.0,functional
15585.0,functional
44581.0,non functional
72733.0,non functional
46120.0,functional
29358.0,functional
5664.0,functional
2285.0,functional
5661.0,functional
47657.0,functional
40777.0,functional
23177.0,functional
62023.0,non functional
46834.0,non functional
54573.0,non functional
2311.0,functional
36977.0,functional
62283.0,functional
62935.0,functional needs repair
28008.0,functional
60373.0,non functional
34523.0,functional
46550.0,functional
12068.0,non functional
4365.0,functional
49342.0,non functional
6418.0,non functional
33741.0,functional
53296.0,functional
74206.0,non functional
17681.0,functional needs repair
58387.0,non functional
33887.0,non functional
35848.0,functional
13667.0,non functional
38183.0,functional
61501.0,functional
16185.0,functional
69225.0,non functional
7730.0,functional
64895.0,functional
496.0,functional
42433.0,functional
32757.0,functional
16856.0,functional
3503.0,non functional
73404.0,non functional
25092.0,non functional
56114.0,non functional
67755.0,functional
59292.0,functional
27131.0,non functional
36880.0,functional
29934.0,functional
61140.0,functional
57413.0,functional
45534.0,non functional
57626.0,non functional
1523.0,functional
62801.0,non functional
11025.0,functional
66579.0,non functional
42099.0,functional
68278.0,functional
20349.0,non functional
18762.0,non functional
67374.0,functional needs repair
21420.0,functional
52382.0,functional needs repair
41881.0,non functional
20879.0,functional
39134.0,non functional
35813.0,non functional
32770.0,functional
9903.0,non functional
37475.0,non functional
3618.0,functional
31199.0,functional
1018.0,non functional
57876.0,functional
44128.0,functional
22587.0,functional
1143.0,functional
48065.0,functional
13308.0,non functional
35288.0,functional
60567.0,functional
46380.0,non functional
36502.0,functional
73978.0,non functional
19960.0,non functional
22394.0,non functional
49214.0,functional
23581.0,functional
58744.0,functional
18540.0,functional
37429.0,functional
11726.0,non functional
24187.0,functional
25907.0,functional
68307.0,functional
36577.0,functional
5752.0,functional
17460.0,non functional
24211.0,functional
64039.0,non functional
35159.0,functional
36922.0,functional
1228.0,functional
14928.0,functional
31814.0,non functional
38492.0,functional
8754.0,functional
68130.0,non functional
19092.0,functional
36898.0,functional
48574.0,non functional
54791.0,functional needs repair
57644.0,non functional
43217.0,functional
14922.0,functional
64775.0,non functional
59160.0,non functional
38141.0,functional
51518.0,non functional
43481.0,non functional
36632.0,functional
4347.0,non functional
57963.0,non functional
73460.0,functional
26874.0,non functional
45280.0,non functional
50748.0,non functional
33993.0,non functional
11535.0,functional
13028.0,functional
39580.0,functional
66084.0,functional
72376.0,functional
63494.0,functional
5560.0,non functional
53309.0,functional
17248.0,functional
38848.0,functional
12765.0,non functional
72042.0,non functional
45045.0,functional
30553.0,non functional
15746.0,functional
71754.0,functional
26176.0,functional
40403.0,functional
56238.0,non functional
52432.0,functional
38677.0,non functional
2448.0,functional
73548.0,functional
51078.0,functional
27549.0,functional
886.0,functional
62399.0,functional
70385.0,functional
60247.0,non functional
48622.0,functional
43977.0,functional
2609.0,functional
66087.0,non functional
63428.0,functional
57506.0,functional
31307.0,functional
51965.0,functional needs repair
9288.0,functional
22485.0,functional
57533.0,non functional
6589.0,non functional
4402.0,functional
33976.0,functional
24206.0,non functional
16883.0,non functional
68280.0,functional
60751.0,functional
57895.0,functional
73433.0,non functional
59045.0,functional
62351.0,functional
32272.0,functional
34754.0,functional
8809.0,non functional
35885.0,non functional
39827.0,functional
63158.0,functional
28801.0,functional
52813.0,functional
21457.0,non functional
17610.0,non functional
4984.0,functional
37979.0,non functional
62974.0,non functional
47204.0,functional
57616.0,functional
35329.0,non functional
10767.0,functional
39234.0,functional
28022.0,non functional
19427.0,functional
57156.0,functional
25669.0,non functional
71153.0,functional
3448.0,functional
9629.0,functional
17846.0,non functional
22620.0,non functional
2246.0,non functional
28894.0,functional
46489.0,non functional
39041.0,functional
65364.0,functional
7226.0,functional
2650.0,functional
7706.0,non functional
23147.0,functional
4797.0,non functional
23043.0,functional
13339.0,non functional
4229.0,non functional
15853.0,functional
4180.0,non functional
15068.0,non functional
35611.0,functional
32401.0,non functional
4110.0,functional
62206.0,non functional
23600.0,non functional
35239.0,functional
18252.0,functional
18152.0,functional
21850.0,functional
47509.0,non functional
13585.0,functional
16501.0,non functional
9576.0,functional
39351.0,functional
40022.0,functional needs repair
11435.0,non functional
21565.0,functional
40163.0,functional
13859.0,non functional
50767.0,non functional
1932.0,functional
15282.0,functional
73231.0,functional
36347.0,non functional
32903.0,functional
31789.0,non functional
67095.0,functional
41894.0,non functional
9150.0,functional
24822.0,functional
40477.0,functional
43193.0,functional
33377.0,non functional
5889.0,non functional
68402.0,functional
11690.0,functional
9583.0,non functional
14643.0,functional
33152.0,functional
45285.0,functional
11776.0,non functional
21082.0,functional needs repair
11224.0,functional
708.0,non functional
24269.0,non functional
66094.0,non functional
29402.0,functional
2132.0,non functional
31876.0,functional
24888.0,functional
17297.0,non functional
63391.0,functional
65405.0,functional
27306.0,non functional
53792.0,functional
33760.0,functional
36858.0,non functional
21982.0,non functional
47898.0,functional
45931.0,non functional
24282.0,non functional
57867.0,functional
2268.0,functional
42870.0,functional
51026.0,functional
69496.0,functional
46258.0,functional
53653.0,functional
8511.0,functional
6437.0,non functional
45277.0,functional needs repair
53647.0,non functional
45297.0,functional
12871.0,functional
73567.0,functional
37196.0,functional
33031.0,functional
50322.0,functional
38362.0,functional
48934.0,non functional
50098.0,non functional
25161.0,functional
69627.0,functional
37050.0,non functional
40161.0,functional
8596.0,functional
17636.0,functional
14577.0,functional
56393.0,non functional
12822.0,functional
41075.0,functional
37885.0,non functional
68842.0,functional
66015.0,non functional
21780.0,non functional
6796.0,functional needs repair
56069.0,non functional
54247.0,functional
40874.0,functional
27638.0,functional
57276.0,functional
15827.0,functional
59544.0,functional
46615.0,functional
32281.0,functional
20795.0,functional
56610.0,functional
14626.0,functional
58335.0,functional
27434.0,functional needs repair
45224.0,functional
21863.0,functional
13646.0,non functional
45316.0,functional
39015.0,functional
62036.0,functional
19035.0,functional
46630.0,non functional
15059.0,non functional
32074.0,functional
39871.0,functional
32047.0,functional needs repair
9958.0,non functional
38679.0,non functional
67067.0,functional needs repair
45840.0,functional
71345.0,non functional
28783.0,functional
56300.0,functional
25363.0,functional
57254.0,functional
4852.0,non functional
37650.0,functional
37830.0,functional needs repair
55583.0,functional
47834.0,functional
33053.0,non functional
40053.0,functional
35615.0,functional
41935.0,non functional
53719.0,functional
42782.0,non functional
24343.0,functional
44635.0,functional
46200.0,functional
31185.0,functional
16460.0,non functional
17353.0,functional
5891.0,functional
24375.0,functional
5203.0,non functional
62385.0,non functional
56459.0,non functional
51522.0,functional
35245.0,non functional
40141.0,functional
4870.0,non functional
29726.0,non functional
43211.0,non functional
62320.0,functional
49299.0,non functional
35963.0,functional
24820.0,functional
31300.0,non functional
47524.0,functional
3102.0,non functional
65536.0,functional
61221.0,functional
72699.0,functional
67398.0,functional
13994.0,functional
27826.0,functional
2681.0,functional
53171.0,functional
2389.0,non functional
55799.0,functional
59952.0,functional
13243.0,functional
52845.0,non functional
7141.0,functional
36793.0,non functional
28913.0,non functional
22001.0,functional needs repair
38907.0,functional
11162.0,non functional
31701.0,non functional
19800.0,functional
68622.0,functional
36197.0,functional
41645.0,non functional
41299.0,functional
63689.0,functional
64196.0,functional
3309.0,functional
69933.0,non functional
58960.0,functional
52915.0,functional
24332.0,functional
46346.0,non functional
73840.0,functional
20540.0,functional
25032.0,non functional
55800.0,functional
30448.0,non functional
31637.0,functional
57334.0,functional
19040.0,non functional
16127.0,functional
18166.0,functional needs repair
37428.0,functional
60465.0,non functional
38724.0,non functional
56443.0,non functional
13307.0,functional
40329.0,functional
845.0,functional
36907.0,functional
39583.0,functional
29041.0,functional
57528.0,non functional
33196.0,functional
14740.0,functional
52667.0,non functional
403.0,functional
59130.0,functional
45426.0,functional needs repair
66786.0,functional
53110.0,functional
12745.0,functional
26571.0,functional
21083.0,functional
55246.0,non functional
23085.0,functional
41860.0,functional
65999.0,functional
4741.0,functional
8189.0,non functional
45623.0,functional
51651.0,functional needs repair
3575.0,functional
73396.0,functional
70645.0,functional
55369.0,non functional
16473.0,functional
68346.0,functional
9481.0,functional
21439.0,functional
835.0,non functional
24667.0,non functional
64713.0,functional
35303.0,non functional
40591.0,functional
15240.0,non functional
36088.0,non functional
18110.0,functional
2314.0,non functional
14209.0,non functional
44542.0,functional
16684.0,functional
18841.0,non functional
12368.0,functional
60453.0,functional
66939.0,functional
50057.0,non functional
59836.0,functional
44365.0,non functional
23168.0,functional
27877.0,non functional
23909.0,functional
15424.0,functional
46084.0,functional needs repair
26292.0,functional
28159.0,functional
57935.0,functional
48599.0,non functional
768.0,functional needs repair
62438.0,functional
27414.0,functional
46750.0,functional
16436.0,functional
41758.0,non functional
66899.0,functional
24670.0,functional
31459.0,functional
66195.0,functional
54881.0,functional needs repair
52075.0,functional
41587.0,non functional
60141.0,functional
41043.0,functional
43950.0,functional
48121.0,functional
65965.0,non functional
70664.0,non functional
4887.0,functional needs repair
62128.0,functional
62993.0,functional
54823.0,non functional
67336.0,non functional
11461.0,functional
6405.0,functional
3604.0,non functional
13496.0,functional
69465.0,non functional
52159.0,non functional
62523.0,non functional
12909.0,functional
9031.0,functional
38142.0,non functional
9976.0,functional
12457.0,functional
83.0,functional
41441.0,non functional
37002.0,functional
14445.0,functional
49312.0,non functional
37763.0,functional
18581.0,non functional
17791.0,functional
37664.0,functional
55316.0,functional
67418.0,functional
62465.0,functional
8682.0,functional
18905.0,functional
8129.0,functional
6490.0,functional
58222.0,non functional
26087.0,non functional
54721.0,functional
2986.0,functional
62250.0,functional
13215.0,functional
40638.0,functional
52286.0,non functional
56328.0,non functional
66140.0,non functional
73270.0,non functional
46918.0,functional
37800.0,functional
42236.0,functional
57022.0,functional
32769.0,functional
60417.0,functional
18381.0,functional
45799.0,functional
16607.0,non functional
34727.0,functional
65469.0,non functional
44913.0,functional
50367.0,functional
50806.0,non functional
40770.0,functional
43932.0,functional
9054.0,non functional
3088.0,functional
55589.0,functional
56199.0,non functional
43749.0,non functional
70409.0,functional
47010.0,functional
31052.0,functional
14338.0,non functional
53535.0,functional
54524.0,functional
34913.0,non functional
70918.0,non functional
55805.0,non functional
46480.0,functional
6477.0,functional
68683.0,functional
64153.0,functional
5836.0,functional
47654.0,functional
47513.0,non functional
70105.0,functional
65915.0,non functional
72961.0,functional
20292.0,functional
9641.0,functional
43467.0,functional needs repair
34468.0,functional
24910.0,non functional
59441.0,non functional
73772.0,non functional
67356.0,functional
5377.0,non functional
56133.0,functional
38004.0,functional
65662.0,functional needs repair
68465.0,functional
9610.0,functional
13502.0,non functional
53131.0,functional
43862.0,functional
41294.0,non functional
29623.0,functional
73956.0,functional
69743.0,functional
54200.0,functional
24857.0,functional
46305.0,functional
26411.0,functional
62264.0,non functional
31079.0,functional
43949.0,non functional
10433.0,functional
26672.0,functional
21265.0,functional needs repair
10059.0,functional
53252.0,functional
32035.0,functional
72898.0,functional
34460.0,functional
68561.0,functional
20908.0,functional
34485.0,functional
58522.0,non functional
19340.0,non functional
24072.0,functional
1597.0,non functional
21617.0,non functional
4294.0,non functional
62458.0,functional
60703.0,non functional
54351.0,functional
3655.0,functional
52100.0,functional
35989.0,functional
34759.0,functional
55209.0,non functional
20748.0,non functional
73003.0,functional
29246.0,functional needs repair
29896.0,functional
30122.0,functional
37159.0,functional
62494.0,non functional
54202.0,non functional
60549.0,functional
63553.0,non functional
13980.0,functional
56243.0,functional
23544.0,functional
73601.0,functional
13232.0,non functional
24549.0,functional
49792.0,functional
36789.0,functional
40035.0,functional
70871.0,functional needs repair
53126.0,non functional
57744.0,non functional
30902.0,functional
40155.0,non functional
55484.0,non functional
12965.0,functional
9531.0,non functional
21824.0,non functional
63103.0,non functional
66838.0,non functional
39758.0,non functional
15287.0,functional
14628.0,functional
12434.0,non functional
39114.0,non functional
26802.0,non functional
17956.0,functional needs repair
9652.0,non functional
73221.0,non functional
30495.0,non functional
25095.0,functional
37362.0,functional
30853.0,functional
37450.0,functional
7709.0,functional
71149.0,functional
65429.0,functional
2279.0,non functional
58659.0,non functional
56347.0,functional
48037.0,functional
304.0,non functional
60334.0,non functional
35035.0,functional
1632.0,functional
68282.0,functional
52597.0,functional
2155.0,functional
53263.0,non functional
66283.0,functional
68297.0,functional
66942.0,functional
408.0,non functional
40180.0,non functional
16240.0,non functional
24437.0,non functional
6210.0,functional
65242.0,functional
24615.0,non functional
55748.0,functional
10808.0,functional
49461.0,non functional
10187.0,non functional
30169.0,non functional
45003.0,functional
29475.0,non functional
67368.0,functional
65354.0,non functional
59864.0,functional
36107.0,non functional
17670.0,non functional
45099.0,functional
33315.0,functional
1798.0,non functional
15625.0,functional
71041.0,functional
14802.0,functional
70723.0,non functional
36579.0,functional
55771.0,functional
11291.0,non functional
53452.0,functional
73294.0,non functional
42193.0,functional
22069.0,functional
32094.0,functional
33954.0,functional
65569.0,non functional
14971.0,functional
53392.0,non functional
38014.0,non functional
47887.0,functional
427.0,functional
47187.0,non functional
57770.0,non functional
35802.0,functional
5807.0,functional
29766.0,non functional
69039.0,non functional
25933.0,functional
71281.0,non functional
66591.0,non functional
44836.0,non functional
70648.0,non functional
24112.0,non functional
53139.0,functional
16115.0,functional
12360.0,functional
10119.0,functional
6607.0,functional
17198.0,functional
57604.0,functional
15591.0,functional
1602.0,functional
44175.0,functional
34772.0,non functional
60568.0,non functional
30334.0,non functional
46063.0,functional
68082.0,functional
51738.0,functional
263.0,functional
34532.0,non functional
18645.0,functional
1137.0,functional
8187.0,non functional
59135.0,functional
23404.0,functional
33150.0,non functional
73329.0,functional
73192.0,functional
67741.0,functional
43292.0,functional
72788.0,functional
61551.0,functional
17789.0,functional
40009.0,functional
33599.0,functional
18995.0,non functional
42047.0,non functional
67141.0,functional
1661.0,functional
54893.0,functional
46857.0,functional
47355.0,functional
71793.0,non functional
43387.0,functional
44743.0,functional
33357.0,functional
21868.0,non functional
29768.0,functional
26585.0,functional
41862.0,functional
41897.0,functional
55338.0,functional
3315.0,non functional
62411.0,functional needs repair
44380.0,functional
67518.0,non functional
14299.0,functional
49562.0,non functional
56390.0,non functional
6721.0,functional
45466.0,functional
34430.0,functional
25314.0,non functional
14119.0,non functional
8218.0,non functional
58826.0,functional
3347.0,functional
65209.0,functional
15149.0,functional
58611.0,functional
48750.0,functional
35674.0,functional
41961.0,functional
48812.0,functional
60551.0,functional
42318.0,non functional
17295.0,functional
3024.0,functional
31612.0,functional
19598.0,non functional
71357.0,functional needs repair
56135.0,non functional
64604.0,functional
25672.0,functional
44392.0,functional
48738.0,functional
58474.0,non functional
37377.0,functional
40319.0,functional
38029.0,functional
53170.0,functional
50190.0,functional needs repair
66802.0,functional
74030.0,non functional
14612.0,non functional
39928.0,functional
7471.0,functional
48430.0,non functional
34984.0,functional
8786.0,functional
2751.0,functional
60578.0,functional
17632.0,functional
20077.0,functional
49407.0,functional
20427.0,functional
71368.0,functional
18764.0,functional
9785.0,functional
1743.0,non functional
49976.0,non functional
5142.0,functional
13224.0,functional
35711.0,functional
3988.0,functional
9205.0,functional
46171.0,non functional
15001.0,functional
33206.0,functional
46425.0,functional
74099.0,functional
14041.0,functional
43989.0,functional
28795.0,non functional
50777.0,functional needs repair
3325.0,non functional
42215.0,non functional
29920.0,functional
55212.0,non functional
39537.0,functional
43814.0,functional
58252.0,functional
48764.0,non functional
66818.0,functional
30532.0,non functional
53458.0,functional
50722.0,non functional
18154.0,non functional
17719.0,functional
5930.0,functional
57520.0,functional
51351.0,non functional
66807.0,functional
43438.0,non functional
20409.0,functional
28130.0,non functional
71135.0,non functional
30875.0,functional
9213.0,functional
33341.0,non functional
51458.0,non functional
7648.0,functional
63666.0,functional
21366.0,non functional
18911.0,functional
61076.0,functional
26404.0,functional
38350.0,functional
16368.0,non functional
20258.0,functional
7859.0,functional
4405.0,functional
13917.0,functional
37518.0,functional
16777.0,functional
60400.0,functional
10073.0,non functional
13350.0,functional
49688.0,functional
13955.0,non functional
40918.0,functional needs repair
13226.0,non functional
58334.0,functional
17545.0,non functional
59015.0,functional
3374.0,functional
24887.0,functional
38209.0,non functional
46723.0,functional
62578.0,non functional
55412.0,non functional
73903.0,non functional
52049.0,functional
5862.0,functional
15371.0,functional
47621.0,functional
21218.0,functional
71567.0,non functional
65260.0,non functional
6153.0,non functional
34233.0,non functional
873.0,functional
24567.0,non functional
20024.0,functional
46539.0,functional
14635.0,non functional
29072.0,functional
35356.0,functional
936.0,functional
68838.0,non functional
69715.0,functional
21190.0,functional
32469.0,functional
73330.0,functional
56572.0,functional
69285.0,functional
2874.0,functional
16767.0,non functional
59037.0,non functional
9209.0,functional
48673.0,functional
11376.0,functional
63473.0,non functional
33718.0,non functional
64374.0,functional
20557.0,functional
63068.0,functional
40865.0,functional
247.0,functional
69849.0,functional
33102.0,functional needs repair
30549.0,functional
71400.0,functional
33403.0,non functional
21798.0,functional
20721.0,functional
32707.0,functional
2923.0,functional needs repair
67831.0,functional
59754.0,non functional
35196.0,non functional
26403.0,functional
38262.0,non functional
47746.0,non functional
15274.0,functional needs repair
31525.0,functional
60960.0,functional
65784.0,functional
62754.0,non functional
29093.0,functional
34854.0,non functional
48681.0,functional
10776.0,functional
6743.0,functional
45227.0,functional
30267.0,functional
23140.0,functional
57490.0,functional
4504.0,functional
19727.0,functional
71984.0,functional
43209.0,functional
72753.0,non functional
61572.0,non functional
18543.0,functional
56348.0,functional
66707.0,functional
7133.0,non functional
46267.0,functional
68267.0,functional
37601.0,functional
31118.0,functional
54582.0,functional
50499.0,functional
73245.0,functional
43554.0,functional
44886.0,non functional
58787.0,functional needs repair
65470.0,non functional
66541.0,non functional
62766.0,functional
29942.0,non functional
65418.0,functional
36825.0,non functional
24795.0,non functional
34639.0,functional
25307.0,non functional
6492.0,functional
71237.0,functional
14515.0,functional
12655.0,functional
9102.0,functional
55517.0,functional
57681.0,non functional
7417.0,non functional
4109.0,functional needs repair
23934.0,non functional
61236.0,functional
69600.0,non functional
7298.0,functional
53236.0,functional
45783.0,non functional
60624.0,functional
1003.0,non functional
68752.0,functional
63430.0,functional
50781.0,non functional
73116.0,non functional
55839.0,functional
36337.0,functional
60805.0,functional
39460.0,non functional
8652.0,functional
2082.0,functional
33838.0,functional
30167.0,functional
58613.0,functional
59808.0,functional
40549.0,functional
51032.0,non functional
4970.0,non functional
31718.0,non functional
7448.0,non functional
33039.0,functional
18162.0,functional
54947.0,functional
25673.0,functional
7034.0,functional
39121.0,non functional
16592.0,functional
58164.0,functional
11108.0,non functional
57046.0,functional
65501.0,non functional
39945.0,non functional
62107.0,functional
19229.0,functional
18398.0,functional
60414.0,functional
22608.0,functional
72902.0,functional
14785.0,non functional
56454.0,functional
31862.0,functional
68861.0,functional
2418.0,non functional
74010.0,functional
63813.0,functional
27645.0,functional
73011.0,functional
9092.0,non functional
66593.0,functional
16257.0,non functional
37407.0,functional
38761.0,functional
73633.0,non functional
54435.0,functional
3892.0,functional
30201.0,functional
66363.0,non functional
73327.0,non functional
32743.0,functional
5390.0,functional
33240.0,non functional
32675.0,non functional
37836.0,non functional
67404.0,non functional
28539.0,functional
66098.0,non functional
1420.0,functional
15260.0,functional
59666.0,non functional
59841.0,functional needs repair
70159.0,functional
32808.0,non functional
6351.0,functional
39453.0,functional
8670.0,non functional
46548.0,functional
12409.0,non functional
47267.0,functional
34963.0,functional
71579.0,functional
50979.0,functional
10509.0,non functional
55581.0,functional
5667.0,functional
66458.0,functional
37668.0,functional
59805.0,non functional
32419.0,functional
28922.0,functional
69611.0,non functional
32593.0,functional
7385.0,non functional
71543.0,functional
72016.0,functional
30969.0,non functional
27652.0,non functional
26374.0,functional
31936.0,functional
10668.0,functional needs repair
56611.0,functional needs repair
14842.0,functional
67294.0,non functional
61106.0,functional
61693.0,functional
18196.0,functional
27990.0,functional
19280.0,functional
43449.0,non functional
5510.0,non functional
9456.0,non functional
20064.0,functional
5036.0,functional
23634.0,functional
32625.0,functional
232.0,functional
20621.0,non functional
73340.0,functional
41313.0,non functional
19027.0,non functional
59172.0,functional
13918.0,non functional
32798.0,functional
72071.0,functional
59642.0,non functional
25338.0,functional
7263.0,non functional
5181.0,functional
36311.0,non functional
41021.0,functional
25507.0,non functional
13061.0,functional
62816.0,functional
34508.0,functional
72432.0,functional
38985.0,functional
1344.0,non functional
56627.0,functional
29762.0,functional
40935.0,functional
25881.0,functional
66780.0,functional
70833.0,non functional
59072.0,non functional
48905.0,functional
37413.0,non functional
55075.0,functional
43785.0,non functional
6186.0,non functional
20044.0,non functional
45487.0,non functional
62706.0,non functional
67613.0,non functional
30321.0,functional
48653.0,functional
71656.0,functional
60220.0,functional
73843.0,functional
48882.0,functional
47930.0,functional
34624.0,non functional
72388.0,functional
48756.0,functional
27367.0,functional
22477.0,functional
3332.0,functional
35824.0,functional
63880.0,functional
18313.0,functional
68254.0,functional
42512.0,functional
25022.0,functional
69433.0,functional
25885.0,functional
37208.0,functional
2407.0,functional
37908.0,functional
45697.0,non functional
38717.0,non functional
9968.0,functional needs repair
41889.0,non functional
32909.0,non functional
64988.0,functional
56035.0,functional
42184.0,non functional
50180.0,functional
57915.0,functional
50236.0,functional
38455.0,non functional
27152.0,functional
37521.0,functional
8563.0,non functional
4711.0,functional
34441.0,functional needs repair
72653.0,functional
8474.0,functional
23513.0,functional
39096.0,functional
55208.0,functional
26686.0,non functional
4513.0,functional
39903.0,non functional
13798.0,functional
6638.0,functional
69443.0,functional needs repair
11109.0,functional
24523.0,functional
74173.0,functional
10470.0,non functional
73788.0,non functional
10236.0,non functional
69050.0,functional
12138.0,non functional
62171.0,non functional
23838.0,non functional
7231.0,functional
21795.0,functional
38367.0,functional
1183.0,functional
21848.0,functional
68794.0,non functional
72469.0,non functional
32979.0,non functional
57277.0,functional
8557.0,non functional
32431.0,functional
68921.0,non functional
13624.0,functional
36372.0,functional
38226.0,non functional
69948.0,functional
40076.0,non functional
55444.0,functional
62398.0,non functional
48400.0,non functional
72608.0,functional needs repair
10086.0,functional
40852.0,non functional
5468.0,functional
33190.0,non functional
14564.0,functional
14869.0,functional
51708.0,functional
71977.0,functional
6962.0,non functional
63879.0,non functional
20272.0,functional
32573.0,functional
60548.0,non functional
5993.0,functional
17916.0,functional
6751.0,non functional
63986.0,non functional
21389.0,functional
73177.0,functional
47751.0,functional needs repair
45035.0,functional
49432.0,non functional
48141.0,functional
15138.0,functional
62090.0,non functional
44294.0,functional
44835.0,functional
54139.0,non functional
2495.0,functional
55173.0,non functional
14007.0,non functional
53406.0,functional
30316.0,functional
21429.0,functional
62649.0,non functional
1558.0,functional
57346.0,non functional
29688.0,functional needs repair
48701.0,non functional
18570.0,non functional
7004.0,non functional
51189.0,functional
11932.0,functional
70807.0,non functional
24697.0,functional needs repair
23607.0,functional
2725.0,functional
18477.0,functional
45921.0,functional
27751.0,functional
11794.0,non functional
36238.0,functional
71905.0,functional
22407.0,non functional
9988.0,functional
32999.0,functional
62709.0,functional
4103.0,functional
32031.0,functional
17020.0,non functional
64049.0,functional
15202.0,non functional
54892.0,functional
43269.0,functional
4618.0,functional
36531.0,functional
55205.0,functional
10357.0,non functional
54833.0,non functional
34051.0,functional
40950.0,non functional
39236.0,non functional
36553.0,functional
58726.0,functional
36833.0,non functional
31929.0,functional needs repair
43134.0,functional
73212.0,non functional
55786.0,functional
71695.0,non functional
2884.0,non functional
50042.0,functional
36274.0,functional
41219.0,non functional
55158.0,functional
50557.0,functional
50278.0,functional
42758.0,functional
23619.0,functional
5557.0,functional
63793.0,functional
28098.0,functional
65379.0,functional
60409.0,functional
51144.0,non functional
58047.0,functional
65689.0,functional
53232.0,non functional
29670.0,functional
27788.0,functional
4177.0,non functional
56600.0,functional
28153.0,non functional
65805.0,functional
44941.0,functional
39064.0,non functional
71475.0,non functional
38779.0,functional
27014.0,functional
1666.0,functional
56113.0,functional
52151.0,functional
17362.0,functional
60418.0,non functional
8056.0,functional
21412.0,functional
51482.0,functional
20255.0,non functional
8231.0,functional
42028.0,functional
45143.0,functional
15903.0,functional
27868.0,non functional
